cell_names,q1UTMx,q1UTMy,q1UTMz,q2UTMx,q2UTMy,q2UTMz,q3UTMx,q3UTMy,q3UTMz,q4UTMx,q4UTMy,q4UTMz,q5UTMx,q5UTMy,q5UTMz,q6UTMx,q6UTMy,q6UTMz,q7UTMx,q7UTMy,q7UTMz,q8UTMx,q8UTMy,q8UTMz,mptUTMx,mptUTMy,mptUTMz,zoneUTM
c.99,-125.0,4375.0,-30.0,-100.0,4375.0,-30.0,-125.0,4400.0,-30.0,-100.0,4400.0,-30.0,-125.0,4375.0,0.0,-100.0,4375.0,0.0,-125.0,4400.0,0.0,-100.0,4400.0,0.0,-112.5,4387.5,-15.0,11S
c.100,-125.0,4400.0,-30.0,-100.0,4400.0,-30.0,-125.0,4425.0,-30.0,-100.0,4425.0,-30.0,-125.0,4400.0,0.0,-100.0,4400.0,0.0,-125.0,4425.0,0.0,-100.0,4425.0,0.0,-112.5,4412.5,-15.0,11S
c.101,-125.0,4425.0,-30.0,-100.0,4425.0,-30.0,-125.0,4450.0,-30.0,-100.0,4450.0,-30.0,-125.0,4425.0,0.0,-100.0,4425.0,0.0,-125.0,4450.0,0.0,-100.0,4450.0,0.0,-112.5,4437.5,-15.0,11S
c.102,-125.0,4450.0,-30.0,-100.0,4450.0,-30.0,-125.0,4475.0,-30.0,-100.0,4475.0,-30.0,-125.0,4450.0,0.0,-100.0,4450.0,0.0,-125.0,4475.0,0.0,-100.0,4475.0,0.0,-112.5,4462.5,-15.0,11S
c.103,-125.0,4475.0,-30.0,-100.0,4475.0,-30.0,-125.0,4500.0,-30.0,-100.0,4500.0,-30.0,-125.0,4475.0,0.0,-100.0,4475.0,0.0,-125.0,4500.0,0.0,-100.0,4500.0,0.0,-112.5,4487.5,-15.0,11S
c.104,-125.0,4500.0,-30.0,-100.0,4500.0,-30.0,-125.0,4525.0,-30.0,-100.0,4525.0,-30.0,-125.0,4500.0,0.0,-100.0,4500.0,0.0,-125.0,4525.0,0.0,-100.0,4525.0,0.0,-112.5,4512.5,-15.0,11S
c.105,-125.0,4525.0,-30.0,-100.0,4525.0,-30.0,-125.0,4550.0,-30.0,-100.0,4550.0,-30.0,-125.0,4525.0,0.0,-100.0,4525.0,0.0,-125.0,4550.0,0.0,-100.0,4550.0,0.0,-112.5,4537.5,-15.0,11S
c.106,-125.0,4550.0,-30.0,-100.0,4550.0,-30.0,-125.0,4575.0,-30.0,-100.0,4575.0,-30.0,-125.0,4550.0,0.0,-100.0,4550.0,0.0,-125.0,4575.0,0.0,-100.0,4575.0,0.0,-112.5,4562.5,-15.0,11S
c.107,-125.0,4575.0,-30.0,-100.0,4575.0,-30.0,-125.0,4600.0,-30.0,-100.0,4600.0,-30.0,-125.0,4575.0,0.0,-100.0,4575.0,0.0,-125.0,4600.0,0.0,-100.0,4600.0,0.0,-112.5,4587.5,-15.0,11S
c.108,-125.0,4600.0,-30.0,-100.0,4600.0,-30.0,-125.0,4625.0,-30.0,-100.0,4625.0,-30.0,-125.0,4600.0,0.0,-100.0,4600.0,0.0,-125.0,4625.0,0.0,-100.0,4625.0,0.0,-112.5,4612.5,-15.0,11S
c.109,-125.0,4625.0,-30.0,-100.0,4625.0,-30.0,-125.0,4650.0,-30.0,-100.0,4650.0,-30.0,-125.0,4625.0,0.0,-100.0,4625.0,0.0,-125.0,4650.0,0.0,-100.0,4650.0,0.0,-112.5,4637.5,-15.0,11S
c.110,-125.0,4650.0,-30.0,-100.0,4650.0,-30.0,-125.0,4675.0,-30.0,-100.0,4675.0,-30.0,-125.0,4650.0,0.0,-100.0,4650.0,0.0,-125.0,4675.0,0.0,-100.0,4675.0,0.0,-112.5,4662.5,-15.0,11S
c.111,-125.0,4675.0,-30.0,-100.0,4675.0,-30.0,-125.0,4700.0,-30.0,-100.0,4700.0,-30.0,-125.0,4675.0,0.0,-100.0,4675.0,0.0,-125.0,4700.0,0.0,-100.0,4700.0,0.0,-112.5,4687.5,-15.0,11S
c.112,-100.0,3300.0,-30.0,-75.0,3300.0,-30.0,-100.0,3325.0,-30.0,-75.0,3325.0,-30.0,-100.0,3300.0,0.0,-75.0,3300.0,0.0,-100.0,3325.0,0.0,-75.0,3325.0,0.0,-87.5,3312.5,-15.0,11S
c.113,-100.0,3325.0,-30.0,-75.0,3325.0,-30.0,-100.0,3350.0,-30.0,-75.0,3350.0,-30.0,-100.0,3325.0,0.0,-75.0,3325.0,0.0,-100.0,3350.0,0.0,-75.0,3350.0,0.0,-87.5,3337.5,-15.0,11S
c.114,-100.0,3350.0,-30.0,-75.0,3350.0,-30.0,-100.0,3375.0,-30.0,-75.0,3375.0,-30.0,-100.0,3350.0,0.0,-75.0,3350.0,0.0,-100.0,3375.0,0.0,-75.0,3375.0,0.0,-87.5,3362.5,-15.0,11S
c.115,-100.0,3375.0,-30.0,-75.0,3375.0,-30.0,-100.0,3400.0,-30.0,-75.0,3400.0,-30.0,-100.0,3375.0,0.0,-75.0,3375.0,0.0,-100.0,3400.0,0.0,-75.0,3400.0,0.0,-87.5,3387.5,-15.0,11S
c.116,-100.0,3400.0,-30.0,-75.0,3400.0,-30.0,-100.0,3425.0,-30.0,-75.0,3425.0,-30.0,-100.0,3400.0,0.0,-75.0,3400.0,0.0,-100.0,3425.0,0.0,-75.0,3425.0,0.0,-87.5,3412.5,-15.0,11S
c.117,-100.0,3425.0,-30.0,-75.0,3425.0,-30.0,-100.0,3450.0,-30.0,-75.0,3450.0,-30.0,-100.0,3425.0,0.0,-75.0,3425.0,0.0,-100.0,3450.0,0.0,-75.0,3450.0,0.0,-87.5,3437.5,-15.0,11S
c.118,-100.0,3450.0,-30.0,-75.0,3450.0,-30.0,-100.0,3475.0,-30.0,-75.0,3475.0,-30.0,-100.0,3450.0,0.0,-75.0,3450.0,0.0,-100.0,3475.0,0.0,-75.0,3475.0,0.0,-87.5,3462.5,-15.0,11S
c.119,-100.0,3475.0,-30.0,-75.0,3475.0,-30.0,-100.0,3500.0,-30.0,-75.0,3500.0,-30.0,-100.0,3475.0,0.0,-75.0,3475.0,0.0,-100.0,3500.0,0.0,-75.0,3500.0,0.0,-87.5,3487.5,-15.0,11S
c.120,-100.0,3500.0,-30.0,-75.0,3500.0,-30.0,-100.0,3525.0,-30.0,-75.0,3525.0,-30.0,-100.0,3500.0,0.0,-75.0,3500.0,0.0,-100.0,3525.0,0.0,-75.0,3525.0,0.0,-87.5,3512.5,-15.0,11S
c.121,-100.0,3525.0,-30.0,-75.0,3525.0,-30.0,-100.0,3550.0,-30.0,-75.0,3550.0,-30.0,-100.0,3525.0,0.0,-75.0,3525.0,0.0,-100.0,3550.0,0.0,-75.0,3550.0,0.0,-87.5,3537.5,-15.0,11S
c.122,-100.0,3550.0,-30.0,-75.0,3550.0,-30.0,-100.0,3575.0,-30.0,-75.0,3575.0,-30.0,-100.0,3550.0,0.0,-75.0,3550.0,0.0,-100.0,3575.0,0.0,-75.0,3575.0,0.0,-87.5,3562.5,-15.0,11S
c.123,-100.0,3575.0,-30.0,-75.0,3575.0,-30.0,-100.0,3600.0,-30.0,-75.0,3600.0,-30.0,-100.0,3575.0,0.0,-75.0,3575.0,0.0,-100.0,3600.0,0.0,-75.0,3600.0,0.0,-87.5,3587.5,-15.0,11S
c.124,-100.0,3600.0,-30.0,-75.0,3600.0,-30.0,-100.0,3625.0,-30.0,-75.0,3625.0,-30.0,-100.0,3600.0,0.0,-75.0,3600.0,0.0,-100.0,3625.0,0.0,-75.0,3625.0,0.0,-87.5,3612.5,-15.0,11S
c.125,-100.0,3625.0,-30.0,-75.0,3625.0,-30.0,-100.0,3650.0,-30.0,-75.0,3650.0,-30.0,-100.0,3625.0,0.0,-75.0,3625.0,0.0,-100.0,3650.0,0.0,-75.0,3650.0,0.0,-87.5,3637.5,-15.0,11S
c.126,-100.0,3650.0,-30.0,-75.0,3650.0,-30.0,-100.0,3675.0,-30.0,-75.0,3675.0,-30.0,-100.0,3650.0,0.0,-75.0,3650.0,0.0,-100.0,3675.0,0.0,-75.0,3675.0,0.0,-87.5,3662.5,-15.0,11S
c.127,-100.0,3675.0,-30.0,-75.0,3675.0,-30.0,-100.0,3700.0,-30.0,-75.0,3700.0,-30.0,-100.0,3675.0,0.0,-75.0,3675.0,0.0,-100.0,3700.0,0.0,-75.0,3700.0,0.0,-87.5,3687.5,-15.0,11S
c.128,-100.0,3700.0,-30.0,-75.0,3700.0,-30.0,-100.0,3725.0,-30.0,-75.0,3725.0,-30.0,-100.0,3700.0,0.0,-75.0,3700.0,0.0,-100.0,3725.0,0.0,-75.0,3725.0,0.0,-87.5,3712.5,-15.0,11S
c.129,-100.0,3725.0,-30.0,-75.0,3725.0,-30.0,-100.0,3750.0,-30.0,-75.0,3750.0,-30.0,-100.0,3725.0,0.0,-75.0,3725.0,0.0,-100.0,3750.0,0.0,-75.0,3750.0,0.0,-87.5,3737.5,-15.0,11S
c.130,-100.0,3750.0,-30.0,-75.0,3750.0,-30.0,-100.0,3775.0,-30.0,-75.0,3775.0,-30.0,-100.0,3750.0,0.0,-75.0,3750.0,0.0,-100.0,3775.0,0.0,-75.0,3775.0,0.0,-87.5,3762.5,-15.0,11S
c.131,-100.0,3775.0,-30.0,-75.0,3775.0,-30.0,-100.0,3800.0,-30.0,-75.0,3800.0,-30.0,-100.0,3775.0,0.0,-75.0,3775.0,0.0,-100.0,3800.0,0.0,-75.0,3800.0,0.0,-87.5,3787.5,-15.0,11S
c.132,-100.0,3800.0,-30.0,-75.0,3800.0,-30.0,-100.0,3825.0,-30.0,-75.0,3825.0,-30.0,-100.0,3800.0,0.0,-75.0,3800.0,0.0,-100.0,3825.0,0.0,-75.0,3825.0,0.0,-87.5,3812.5,-15.0,11S
c.133,-100.0,3825.0,-30.0,-75.0,3825.0,-30.0,-100.0,3850.0,-30.0,-75.0,3850.0,-30.0,-100.0,3825.0,0.0,-75.0,3825.0,0.0,-100.0,3850.0,0.0,-75.0,3850.0,0.0,-87.5,3837.5,-15.0,11S
c.134,-100.0,3850.0,-30.0,-75.0,3850.0,-30.0,-100.0,3875.0,-30.0,-75.0,3875.0,-30.0,-100.0,3850.0,0.0,-75.0,3850.0,0.0,-100.0,3875.0,0.0,-75.0,3875.0,0.0,-87.5,3862.5,-15.0,11S
c.135,-100.0,3875.0,-30.0,-75.0,3875.0,-30.0,-100.0,3900.0,-30.0,-75.0,3900.0,-30.0,-100.0,3875.0,0.0,-75.0,3875.0,0.0,-100.0,3900.0,0.0,-75.0,3900.0,0.0,-87.5,3887.5,-15.0,11S
c.136,-100.0,3900.0,-30.0,-75.0,3900.0,-30.0,-100.0,3925.0,-30.0,-75.0,3925.0,-30.0,-100.0,3900.0,0.0,-75.0,3900.0,0.0,-100.0,3925.0,0.0,-75.0,3925.0,0.0,-87.5,3912.5,-15.0,11S
c.137,-100.0,3925.0,-30.0,-75.0,3925.0,-30.0,-100.0,3950.0,-30.0,-75.0,3950.0,-30.0,-100.0,3925.0,0.0,-75.0,3925.0,0.0,-100.0,3950.0,0.0,-75.0,3950.0,0.0,-87.5,3937.5,-15.0,11S
c.138,-100.0,3950.0,-30.0,-75.0,3950.0,-30.0,-100.0,3975.0,-30.0,-75.0,3975.0,-30.0,-100.0,3950.0,0.0,-75.0,3950.0,0.0,-100.0,3975.0,0.0,-75.0,3975.0,0.0,-87.5,3962.5,-15.0,11S
c.139,-100.0,3975.0,-30.0,-75.0,3975.0,-30.0,-100.0,4000.0,-30.0,-75.0,4000.0,-30.0,-100.0,3975.0,0.0,-75.0,3975.0,0.0,-100.0,4000.0,0.0,-75.0,4000.0,0.0,-87.5,3987.5,-15.0,11S
c.140,-100.0,4000.0,-30.0,-75.0,4000.0,-30.0,-100.0,4025.0,-30.0,-75.0,4025.0,-30.0,-100.0,4000.0,0.0,-75.0,4000.0,0.0,-100.0,4025.0,0.0,-75.0,4025.0,0.0,-87.5,4012.5,-15.0,11S
c.141,-100.0,4025.0,-30.0,-75.0,4025.0,-30.0,-100.0,4050.0,-30.0,-75.0,4050.0,-30.0,-100.0,4025.0,0.0,-75.0,4025.0,0.0,-100.0,4050.0,0.0,-75.0,4050.0,0.0,-87.5,4037.5,-15.0,11S
c.142,-100.0,4050.0,-30.0,-75.0,4050.0,-30.0,-100.0,4075.0,-30.0,-75.0,4075.0,-30.0,-100.0,4050.0,0.0,-75.0,4050.0,0.0,-100.0,4075.0,0.0,-75.0,4075.0,0.0,-87.5,4062.5,-15.0,11S
c.143,-100.0,4075.0,-30.0,-75.0,4075.0,-30.0,-100.0,4100.0,-30.0,-75.0,4100.0,-30.0,-100.0,4075.0,0.0,-75.0,4075.0,0.0,-100.0,4100.0,0.0,-75.0,4100.0,0.0,-87.5,4087.5,-15.0,11S
c.144,-100.0,4100.0,-30.0,-75.0,4100.0,-30.0,-100.0,4125.0,-30.0,-75.0,4125.0,-30.0,-100.0,4100.0,0.0,-75.0,4100.0,0.0,-100.0,4125.0,0.0,-75.0,4125.0,0.0,-87.5,4112.5,-15.0,11S
c.145,-100.0,4125.0,-30.0,-75.0,4125.0,-30.0,-100.0,4150.0,-30.0,-75.0,4150.0,-30.0,-100.0,4125.0,0.0,-75.0,4125.0,0.0,-100.0,4150.0,0.0,-75.0,4150.0,0.0,-87.5,4137.5,-15.0,11S
c.146,-100.0,4150.0,-30.0,-75.0,4150.0,-30.0,-100.0,4175.0,-30.0,-75.0,4175.0,-30.0,-100.0,4150.0,0.0,-75.0,4150.0,0.0,-100.0,4175.0,0.0,-75.0,4175.0,0.0,-87.5,4162.5,-15.0,11S
c.147,-100.0,4175.0,-30.0,-75.0,4175.0,-30.0,-100.0,4200.0,-30.0,-75.0,4200.0,-30.0,-100.0,4175.0,0.0,-75.0,4175.0,0.0,-100.0,4200.0,0.0,-75.0,4200.0,0.0,-87.5,4187.5,-15.0,11S
c.148,-100.0,4200.0,-30.0,-75.0,4200.0,-30.0,-100.0,4225.0,-30.0,-75.0,4225.0,-30.0,-100.0,4200.0,0.0,-75.0,4200.0,0.0,-100.0,4225.0,0.0,-75.0,4225.0,0.0,-87.5,4212.5,-15.0,11S
c.149,-100.0,4225.0,-30.0,-75.0,4225.0,-30.0,-100.0,4250.0,-30.0,-75.0,4250.0,-30.0,-100.0,4225.0,0.0,-75.0,4225.0,0.0,-100.0,4250.0,0.0,-75.0,4250.0,0.0,-87.5,4237.5,-15.0,11S
c.150,-100.0,4250.0,-30.0,-75.0,4250.0,-30.0,-100.0,4275.0,-30.0,-75.0,4275.0,-30.0,-100.0,4250.0,0.0,-75.0,4250.0,0.0,-100.0,4275.0,0.0,-75.0,4275.0,0.0,-87.5,4262.5,-15.0,11S
c.151,-100.0,4275.0,-30.0,-75.0,4275.0,-30.0,-100.0,4300.0,-30.0,-75.0,4300.0,-30.0,-100.0,4275.0,0.0,-75.0,4275.0,0.0,-100.0,4300.0,0.0,-75.0,4300.0,0.0,-87.5,4287.5,-15.0,11S
c.152,-100.0,4300.0,-30.0,-75.0,4300.0,-30.0,-100.0,4325.0,-30.0,-75.0,4325.0,-30.0,-100.0,4300.0,0.0,-75.0,4300.0,0.0,-100.0,4325.0,0.0,-75.0,4325.0,0.0,-87.5,4312.5,-15.0,11S
c.153,-100.0,4325.0,-30.0,-75.0,4325.0,-30.0,-100.0,4350.0,-30.0,-75.0,4350.0,-30.0,-100.0,4325.0,0.0,-75.0,4325.0,0.0,-100.0,4350.0,0.0,-75.0,4350.0,0.0,-87.5,4337.5,-15.0,11S
c.154,-100.0,4350.0,-30.0,-75.0,4350.0,-30.0,-100.0,4375.0,-30.0,-75.0,4375.0,-30.0,-100.0,4350.0,0.0,-75.0,4350.0,0.0,-100.0,4375.0,0.0,-75.0,4375.0,0.0,-87.5,4362.5,-15.0,11S
c.155,-100.0,4375.0,-30.0,-75.0,4375.0,-30.0,-100.0,4400.0,-30.0,-75.0,4400.0,-30.0,-100.0,4375.0,0.0,-75.0,4375.0,0.0,-100.0,4400.0,0.0,-75.0,4400.0,0.0,-87.5,4387.5,-15.0,11S
c.156,-100.0,4400.0,-30.0,-75.0,4400.0,-30.0,-100.0,4425.0,-30.0,-75.0,4425.0,-30.0,-100.0,4400.0,0.0,-75.0,4400.0,0.0,-100.0,4425.0,0.0,-75.0,4425.0,0.0,-87.5,4412.5,-15.0,11S
c.157,-100.0,4425.0,-30.0,-75.0,4425.0,-30.0,-100.0,4450.0,-30.0,-75.0,4450.0,-30.0,-100.0,4425.0,0.0,-75.0,4425.0,0.0,-100.0,4450.0,0.0,-75.0,4450.0,0.0,-87.5,4437.5,-15.0,11S
c.158,-100.0,4450.0,-30.0,-75.0,4450.0,-30.0,-100.0,4475.0,-30.0,-75.0,4475.0,-30.0,-100.0,4450.0,0.0,-75.0,4450.0,0.0,-100.0,4475.0,0.0,-75.0,4475.0,0.0,-87.5,4462.5,-15.0,11S
c.159,-100.0,4475.0,-30.0,-75.0,4475.0,-30.0,-100.0,4500.0,-30.0,-75.0,4500.0,-30.0,-100.0,4475.0,0.0,-75.0,4475.0,0.0,-100.0,4500.0,0.0,-75.0,4500.0,0.0,-87.5,4487.5,-15.0,11S
c.160,-100.0,4500.0,-30.0,-75.0,4500.0,-30.0,-100.0,4525.0,-30.0,-75.0,4525.0,-30.0,-100.0,4500.0,0.0,-75.0,4500.0,0.0,-100.0,4525.0,0.0,-75.0,4525.0,0.0,-87.5,4512.5,-15.0,11S
c.161,-100.0,4525.0,-30.0,-75.0,4525.0,-30.0,-100.0,4550.0,-30.0,-75.0,4550.0,-30.0,-100.0,4525.0,0.0,-75.0,4525.0,0.0,-100.0,4550.0,0.0,-75.0,4550.0,0.0,-87.5,4537.5,-15.0,11S
c.162,-100.0,4550.0,-30.0,-75.0,4550.0,-30.0,-100.0,4575.0,-30.0,-75.0,4575.0,-30.0,-100.0,4550.0,0.0,-75.0,4550.0,0.0,-100.0,4575.0,0.0,-75.0,4575.0,0.0,-87.5,4562.5,-15.0,11S
c.163,-100.0,4575.0,-30.0,-75.0,4575.0,-30.0,-100.0,4600.0,-30.0,-75.0,4600.0,-30.0,-100.0,4575.0,0.0,-75.0,4575.0,0.0,-100.0,4600.0,0.0,-75.0,4600.0,0.0,-87.5,4587.5,-15.0,11S
c.164,-100.0,4600.0,-30.0,-75.0,4600.0,-30.0,-100.0,4625.0,-30.0,-75.0,4625.0,-30.0,-100.0,4600.0,0.0,-75.0,4600.0,0.0,-100.0,4625.0,0.0,-75.0,4625.0,0.0,-87.5,4612.5,-15.0,11S
c.165,-100.0,4625.0,-30.0,-75.0,4625.0,-30.0,-100.0,4650.0,-30.0,-75.0,4650.0,-30.0,-100.0,4625.0,0.0,-75.0,4625.0,0.0,-100.0,4650.0,0.0,-75.0,4650.0,0.0,-87.5,4637.5,-15.0,11S
c.166,-100.0,4650.0,-30.0,-75.0,4650.0,-30.0,-100.0,4675.0,-30.0,-75.0,4675.0,-30.0,-100.0,4650.0,0.0,-75.0,4650.0,0.0,-100.0,4675.0,0.0,-75.0,4675.0,0.0,-87.5,4662.5,-15.0,11S
c.167,-100.0,4675.0,-30.0,-75.0,4675.0,-30.0,-100.0,4700.0,-30.0,-75.0,4700.0,-30.0,-100.0,4675.0,0.0,-75.0,4675.0,0.0,-100.0,4700.0,0.0,-75.0,4700.0,0.0,-87.5,4687.5,-15.0,11S
c.168,-75.0,3300.0,-30.0,-50.0,3300.0,-30.0,-75.0,3325.0,-30.0,-50.0,3325.0,-30.0,-75.0,3300.0,0.0,-50.0,3300.0,0.0,-75.0,3325.0,0.0,-50.0,3325.0,0.0,-62.5,3312.5,-15.0,11S
c.169,-75.0,3325.0,-30.0,-50.0,3325.0,-30.0,-75.0,3350.0,-30.0,-50.0,3350.0,-30.0,-75.0,3325.0,0.0,-50.0,3325.0,0.0,-75.0,3350.0,0.0,-50.0,3350.0,0.0,-62.5,3337.5,-15.0,11S
c.170,-75.0,3350.0,-30.0,-50.0,3350.0,-30.0,-75.0,3375.0,-30.0,-50.0,3375.0,-30.0,-75.0,3350.0,0.0,-50.0,3350.0,0.0,-75.0,3375.0,0.0,-50.0,3375.0,0.0,-62.5,3362.5,-15.0,11S
c.171,-75.0,3375.0,-30.0,-50.0,3375.0,-30.0,-75.0,3400.0,-30.0,-50.0,3400.0,-30.0,-75.0,3375.0,0.0,-50.0,3375.0,0.0,-75.0,3400.0,0.0,-50.0,3400.0,0.0,-62.5,3387.5,-15.0,11S
c.172,-75.0,3400.0,-30.0,-50.0,3400.0,-30.0,-75.0,3425.0,-30.0,-50.0,3425.0,-30.0,-75.0,3400.0,0.0,-50.0,3400.0,0.0,-75.0,3425.0,0.0,-50.0,3425.0,0.0,-62.5,3412.5,-15.0,11S
c.173,-75.0,3425.0,-30.0,-50.0,3425.0,-30.0,-75.0,3450.0,-30.0,-50.0,3450.0,-30.0,-75.0,3425.0,0.0,-50.0,3425.0,0.0,-75.0,3450.0,0.0,-50.0,3450.0,0.0,-62.5,3437.5,-15.0,11S
c.174,-75.0,3450.0,-30.0,-50.0,3450.0,-30.0,-75.0,3475.0,-30.0,-50.0,3475.0,-30.0,-75.0,3450.0,0.0,-50.0,3450.0,0.0,-75.0,3475.0,0.0,-50.0,3475.0,0.0,-62.5,3462.5,-15.0,11S
c.175,-75.0,3475.0,-30.0,-50.0,3475.0,-30.0,-75.0,3500.0,-30.0,-50.0,3500.0,-30.0,-75.0,3475.0,0.0,-50.0,3475.0,0.0,-75.0,3500.0,0.0,-50.0,3500.0,0.0,-62.5,3487.5,-15.0,11S
c.176,-75.0,3500.0,-30.0,-50.0,3500.0,-30.0,-75.0,3525.0,-30.0,-50.0,3525.0,-30.0,-75.0,3500.0,0.0,-50.0,3500.0,0.0,-75.0,3525.0,0.0,-50.0,3525.0,0.0,-62.5,3512.5,-15.0,11S
c.177,-75.0,3525.0,-30.0,-50.0,3525.0,-30.0,-75.0,3550.0,-30.0,-50.0,3550.0,-30.0,-75.0,3525.0,0.0,-50.0,3525.0,0.0,-75.0,3550.0,0.0,-50.0,3550.0,0.0,-62.5,3537.5,-15.0,11S
c.178,-75.0,3550.0,-30.0,-50.0,3550.0,-30.0,-75.0,3575.0,-30.0,-50.0,3575.0,-30.0,-75.0,3550.0,0.0,-50.0,3550.0,0.0,-75.0,3575.0,0.0,-50.0,3575.0,0.0,-62.5,3562.5,-15.0,11S
c.179,-75.0,3575.0,-30.0,-50.0,3575.0,-30.0,-75.0,3600.0,-30.0,-50.0,3600.0,-30.0,-75.0,3575.0,0.0,-50.0,3575.0,0.0,-75.0,3600.0,0.0,-50.0,3600.0,0.0,-62.5,3587.5,-15.0,11S
c.180,-75.0,3600.0,-30.0,-50.0,3600.0,-30.0,-75.0,3625.0,-30.0,-50.0,3625.0,-30.0,-75.0,3600.0,0.0,-50.0,3600.0,0.0,-75.0,3625.0,0.0,-50.0,3625.0,0.0,-62.5,3612.5,-15.0,11S
c.181,-75.0,3625.0,-30.0,-50.0,3625.0,-30.0,-75.0,3650.0,-30.0,-50.0,3650.0,-30.0,-75.0,3625.0,0.0,-50.0,3625.0,0.0,-75.0,3650.0,0.0,-50.0,3650.0,0.0,-62.5,3637.5,-15.0,11S
c.182,-75.0,3650.0,-30.0,-50.0,3650.0,-30.0,-75.0,3675.0,-30.0,-50.0,3675.0,-30.0,-75.0,3650.0,0.0,-50.0,3650.0,0.0,-75.0,3675.0,0.0,-50.0,3675.0,0.0,-62.5,3662.5,-15.0,11S
c.183,-75.0,3675.0,-30.0,-50.0,3675.0,-30.0,-75.0,3700.0,-30.0,-50.0,3700.0,-30.0,-75.0,3675.0,0.0,-50.0,3675.0,0.0,-75.0,3700.0,0.0,-50.0,3700.0,0.0,-62.5,3687.5,-15.0,11S
c.184,-75.0,3700.0,-30.0,-50.0,3700.0,-30.0,-75.0,3725.0,-30.0,-50.0,3725.0,-30.0,-75.0,3700.0,0.0,-50.0,3700.0,0.0,-75.0,3725.0,0.0,-50.0,3725.0,0.0,-62.5,3712.5,-15.0,11S
c.185,-75.0,3725.0,-30.0,-50.0,3725.0,-30.0,-75.0,3750.0,-30.0,-50.0,3750.0,-30.0,-75.0,3725.0,0.0,-50.0,3725.0,0.0,-75.0,3750.0,0.0,-50.0,3750.0,0.0,-62.5,3737.5,-15.0,11S
c.186,-75.0,3750.0,-30.0,-50.0,3750.0,-30.0,-75.0,3775.0,-30.0,-50.0,3775.0,-30.0,-75.0,3750.0,0.0,-50.0,3750.0,0.0,-75.0,3775.0,0.0,-50.0,3775.0,0.0,-62.5,3762.5,-15.0,11S
c.187,-75.0,3775.0,-30.0,-50.0,3775.0,-30.0,-75.0,3800.0,-30.0,-50.0,3800.0,-30.0,-75.0,3775.0,0.0,-50.0,3775.0,0.0,-75.0,3800.0,0.0,-50.0,3800.0,0.0,-62.5,3787.5,-15.0,11S
c.188,-75.0,3800.0,-30.0,-50.0,3800.0,-30.0,-75.0,3825.0,-30.0,-50.0,3825.0,-30.0,-75.0,3800.0,0.0,-50.0,3800.0,0.0,-75.0,3825.0,0.0,-50.0,3825.0,0.0,-62.5,3812.5,-15.0,11S
c.189,-75.0,3825.0,-30.0,-50.0,3825.0,-30.0,-75.0,3850.0,-30.0,-50.0,3850.0,-30.0,-75.0,3825.0,0.0,-50.0,3825.0,0.0,-75.0,3850.0,0.0,-50.0,3850.0,0.0,-62.5,3837.5,-15.0,11S
c.190,-75.0,3850.0,-30.0,-50.0,3850.0,-30.0,-75.0,3875.0,-30.0,-50.0,3875.0,-30.0,-75.0,3850.0,0.0,-50.0,3850.0,0.0,-75.0,3875.0,0.0,-50.0,3875.0,0.0,-62.5,3862.5,-15.0,11S
c.191,-75.0,3875.0,-30.0,-50.0,3875.0,-30.0,-75.0,3900.0,-30.0,-50.0,3900.0,-30.0,-75.0,3875.0,0.0,-50.0,3875.0,0.0,-75.0,3900.0,0.0,-50.0,3900.0,0.0,-62.5,3887.5,-15.0,11S
c.192,-75.0,3900.0,-30.0,-50.0,3900.0,-30.0,-75.0,3925.0,-30.0,-50.0,3925.0,-30.0,-75.0,3900.0,0.0,-50.0,3900.0,0.0,-75.0,3925.0,0.0,-50.0,3925.0,0.0,-62.5,3912.5,-15.0,11S
c.193,-75.0,3925.0,-30.0,-50.0,3925.0,-30.0,-75.0,3950.0,-30.0,-50.0,3950.0,-30.0,-75.0,3925.0,0.0,-50.0,3925.0,0.0,-75.0,3950.0,0.0,-50.0,3950.0,0.0,-62.5,3937.5,-15.0,11S
c.194,-75.0,3950.0,-30.0,-50.0,3950.0,-30.0,-75.0,3975.0,-30.0,-50.0,3975.0,-30.0,-75.0,3950.0,0.0,-50.0,3950.0,0.0,-75.0,3975.0,0.0,-50.0,3975.0,0.0,-62.5,3962.5,-15.0,11S
c.195,-75.0,3975.0,-30.0,-50.0,3975.0,-30.0,-75.0,4000.0,-30.0,-50.0,4000.0,-30.0,-75.0,3975.0,0.0,-50.0,3975.0,0.0,-75.0,4000.0,0.0,-50.0,4000.0,0.0,-62.5,3987.5,-15.0,11S
c.196,-75.0,4000.0,-30.0,-50.0,4000.0,-30.0,-75.0,4025.0,-30.0,-50.0,4025.0,-30.0,-75.0,4000.0,0.0,-50.0,4000.0,0.0,-75.0,4025.0,0.0,-50.0,4025.0,0.0,-62.5,4012.5,-15.0,11S
c.197,-75.0,4025.0,-30.0,-50.0,4025.0,-30.0,-75.0,4050.0,-30.0,-50.0,4050.0,-30.0,-75.0,4025.0,0.0,-50.0,4025.0,0.0,-75.0,4050.0,0.0,-50.0,4050.0,0.0,-62.5,4037.5,-15.0,11S
